time_s,component,type,terminal_a,terminal_b,value,unit,closed,initial_value,initial_unit,voltage_a_minus_b_V,current_a_to_b_A,power_absorbed_W,stored_energy_J,voltage_known,current_known,method,relative_local_tolerance,absolute_state_tolerance,window_s,source_waveform,source_amplitude,source_frequency_Hz,source_phase_deg,pulse_width_percent,pulse_edge_percent,initial_switch_closed,switch_timing_enabled,switch_schedule_s,time_side,switch_events,diode_model,diode_Is_A,diode_emission,diode_thermal_voltage_V,nonlinear_iterations,controlled_source_kind,control_positive,control_negative,sense_source_id,control_gain,control_value,control_unit,opamp_model,opamp_lower_V,opamp_upper_V,opamp_region,opamp_unlimited_output_V,opamp_headroom_V,opamp_regions_checked,opamp_timing_enabled,opamp_gbw_Hz,opamp_slew_V_per_us,opamp_starting_output_V,opamp_timing_active,opamp_local_slope_V_per_s,opamp_step_slope_V_per_s,zener_knee_V,zener_slope_resistance_ohm,zener_region,diode_series_resistance_ohm,diode_junction_voltage_V,diode_series_voltage_V,diode_junction_power_W,diode_series_power_W,requested_integration,integration_restart
0.0029200000000000025,L4,inductor,B,0,100,mH,,0,A,5,0.14600000000000013,0.7300000000000006,0.001065800000000002,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0029600000000000026,V1,voltage,A,0,5,V,,0,,5,-0.19800000000000012,-0.9900000000000007,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0029600000000000026,S2,switch,A,B,0,,true,0,,0,0.19800000000000012,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0029600000000000026,R3,resistor,B,0,100,Ω,,0,,5,0.05,0.25,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0029600000000000026,L4,inductor,B,0,100,mH,,0,A,5,0.14800000000000013,0.7400000000000007,0.0010952000000000021,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0029800000000000013,V1,voltage,A,0,5,V,,0,,5,-0.19900000000000007,-0.9950000000000003,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0029800000000000013,S2,switch,A,B,0,,true,0,,0,0.19900000000000007,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0029800000000000013,R3,resistor,B,0,100,Ω,,0,,5,0.05,0.25,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0029800000000000013,L4,inductor,B,0,100,mH,,0,A,5,0.14900000000000008,0.7450000000000003,0.0011100500000000013,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003,V1,voltage,A,0,5,V,,0,,5,-0.2,-1,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,before,S2=open,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003,S2,switch,A,B,0,,true,0,,0,0.2,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,before,S2=open,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003,R3,resistor,B,0,100,Ω,,0,,5,0.05,0.25,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,before,S2=open,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003,L4,inductor,B,0,100,mH,,0,A,5,0.15000000000000002,0.7500000000000001,0.0011250000000000003,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,before,S2=open,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,switch_constraints,0.00002,,0.008,dc,5,10,0,50,2,,,,after,S2=open,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003,S2,switch,A,B,0,,false,0,,20,0,0,0,true,true,switch_constraints,0.00002,,0.008,,,,,,,true,true,1@0.003=open,after,S2=open,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003,R3,resistor,B,0,100,Ω,,0,,-15.000000000000002,-0.15000000000000002,2.2500000000000004,0,true,true,switch_constraints,0.00002,,0.008,,,,,,,,,,after,S2=open,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003,L4,inductor,B,0,100,mH,,0,A,-15.000000000000002,0.15000000000000002,-2.2500000000000004,0.0011250000000000003,true,true,switch_constraints,0.00002,1e-10,0.008,,,,,,,,,,after,S2=open,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0030038470638876855,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,switch_event
0.0030038470638876855,S2,switch,A,B,0,,false,0,,19.94251518942358,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,switch_event
0.0030038470638876855,R3,resistor,B,0,100,Ω,,0,,-14.942515189423581,-0.1494251518942358,2.2327876018615442,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,switch_event
0.0030038470638876855,L4,inductor,B,0,100,mH,,0,A,-14.942515189423581,0.14942515189423583,-2.2327876018615447,0.0011163938009307727,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,switch_event
0.0030076941277753706,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,switch_event
0.0030076941277753706,S2,switch,A,B,0,,false,0,,19.88525067907696,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,switch_event
0.0030076941277753706,R3,resistor,B,0,100,Ω,,0,,-14.885250679076963,-0.14885250679076964,2.215706877789612,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,switch_event
0.0030076941277753706,L4,inductor,B,0,100,mH,,0,A,-14.885250679076963,0.14885250679076964,-2.215706877789612,0.0011078534388948061,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,switch_event
0.0030115247831168698,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0030115247831168698,S2,switch,A,B,0,,false,0,,19.82833941776716,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0030115247831168698,R3,resistor,B,0,100,Ω,,0,,-14.828339417767163,-0.14828339417767164,2.1987964988850743,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0030115247831168698,L4,inductor,B,0,100,mH,,0,A,-14.828339417767163,0.14828339417767164,-2.1987964988850743,0.0010993982494425373,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0030153554384583694,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0030153554384583694,S2,switch,A,B,0,,false,0,,19.771645747127064,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0030153554384583694,R3,resistor,B,0,100,Ω,,0,,-14.771645747127064,-0.14771645747127063,2.1820151807861707,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0030153554384583694,L4,inductor,B,0,100,mH,,0,A,-14.771645747127064,0.1477164574712706,-2.1820151807861703,0.0010910075903930849,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003023016749141368,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003023016749141368,S2,switch,A,B,0,,false,0,,19.658907441352326,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003023016749141368,R3,resistor,B,0,100,Ω,,0,,-14.658907441352328,-0.14658907441352328,2.1488356737413468,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003023016749141368,L4,inductor,B,0,100,mH,,0,A,-14.658907441352328,0.14658907441352328,-2.1488356737413468,0.0010744178368706733,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003030678059824367,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003030678059824367,S2,switch,A,B,0,,false,0,,19.547029562764013,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003030678059824367,R3,resistor,B,0,100,Ω,,0,,-14.547029562764013,-0.14547029562764013,2.1161606909993016,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003030678059824367,L4,inductor,B,0,100,mH,,0,A,-14.547029562764013,0.14547029562764016,-2.116160690999302,0.0010580803454996513,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0030460006811903646,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0030460006811903646,S2,switch,A,B,0,,false,0,,19.325825648683875,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0030460006811903646,R3,resistor,B,0,100,Ω,,0,,-14.325825648683873,-0.14325825648683874,2.052292805164887,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0030460006811903646,L4,inductor,B,0,100,mH,,0,A,-14.325825648683873,0.14325825648683874,-2.052292805164887,0.0010261464025824436,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0030613233025563623,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0030613233025563623,S2,switch,A,B,0,,false,0,,19.10798538842689,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0030613233025563623,R3,resistor,B,0,100,Ω,,0,,-14.107985388426888,-0.14107985388426889,1.9903525172006657,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0030613233025563623,L4,inductor,B,0,100,mH,,0,A,-14.107985388426888,0.14107985388426889,-1.9903525172006657,0.000995176258600333,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0030919685452883575,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0030919685452883575,S2,switch,A,B,0,,false,0,,18.682167399553443,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0030919685452883575,R3,resistor,B,0,100,Ω,,0,,-13.682167399553443,-0.13682167399553444,1.8720170474940303,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0030919685452883575,L4,inductor,B,0,100,mH,,0,A,-13.682167399553443,0.13682167399553444,-1.8720170474940303,0.0009360085237470153,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0031226137880203527,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0031226137880203527,S2,switch,A,B,0,,false,0,,18.269201774405648,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0031226137880203527,R3,resistor,B,0,100,Ω,,0,,-13.269201774405648,-0.13269201774405648,1.7607171572989,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0031226137880203527,L4,inductor,B,0,100,mH,,0,A,-13.269201774405648,0.13269201774405648,-1.7607171572989,0.00088035857864945,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003162613788020353,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003162613788020353,S2,switch,A,B,0,,false,0,,17.748840920507384,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003162613788020353,R3,resistor,B,0,100,Ω,,0,,-12.748840920507385,-0.12748840920507384,1.625329448164036,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003162613788020353,L4,inductor,B,0,100,mH,,0,A,-12.748840920507385,0.12748840920507387,-1.6253294481640361,0.0008126647240820182,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003202613788020353,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003202613788020353,S2,switch,A,B,0,,false,0,,17.248886374605135,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003202613788020353,R3,resistor,B,0,100,Ω,,0,,-12.248886374605135,-0.12248886374605135,1.5003521741798733,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003202613788020353,L4,inductor,B,0,100,mH,,0,A,-12.248886374605135,0.12248886374605135,-1.5003521741798733,0.0007501760870899367,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003242613788020353,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003242613788020353,S2,switch,A,B,0,,false,0,,16.768537889326502,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003242613788020353,R3,resistor,B,0,100,Ω,,0,,-11.7685378893265,-0.11768537889326501,1.3849848405251346,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003242613788020353,L4,inductor,B,0,100,mH,,0,A,-11.7685378893265,0.11768537889326501,-1.3849848405251346,0.0006924924202625673,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003282613788020353,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003282613788020353,S2,switch,A,B,0,,false,0,,16.30702659954899,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003282613788020353,R3,resistor,B,0,100,Ω,,0,,-11.30702659954899,-0.1130702659954899,1.278488505229084,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003282613788020353,L4,inductor,B,0,100,mH,,0,A,-11.30702659954899,0.1130702659954899,-1.278488505229084,0.0006392442526145421,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0033226137880203533,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0033226137880203533,S2,switch,A,B,0,,false,0,,15.86361379172354,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0033226137880203533,R3,resistor,B,0,100,Ω,,0,,-10.86361379172354,-0.10863613791723539,1.1801810461572588,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0033226137880203533,L4,inductor,B,0,100,mH,,0,A,-10.86361379172354,0.10863613791723538,-1.1801810461572588,0.0005900905230786294,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0033626137880203534,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0033626137880203534,S2,switch,A,B,0,,false,0,,15.437589721459869,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0033626137880203534,R3,resistor,B,0,100,Ω,,0,,-10.437589721459869,-0.10437589721459868,1.089432791935247,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0033626137880203534,L4,inductor,B,0,100,mH,,0,A,-10.437589721459869,0.10437589721459868,-1.089432791935247,0.0005447163959676235,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0034026137880203535,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0034026137880203535,S2,switch,A,B,0,,false,0,,15.02827247748105,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0034026137880203535,R3,resistor,B,0,100,Ω,,0,,-10.02827247748105,-0.1002827247748105,1.005662488826039,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0034026137880203535,L4,inductor,B,0,100,mH,,0,A,-10.02827247748105,0.10028272477481048,-1.005662488826039,0.0005028312444130195,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0034426137880203536,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0034426137880203536,S2,switch,A,B,0,,false,0,,14.63500689012885,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0034426137880203536,R3,resistor,B,0,100,Ω,,0,,-9.63500689012885,-0.0963500689012885,0.928333577728304,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0034426137880203536,L4,inductor,B,0,100,mH,,0,A,-9.63500689012885,0.0963500689012885,-0.928333577728304,0.0004641667888641521,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0034826137880203537,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0034826137880203537,S2,switch,A,B,0,,false,0,,14.257163482672816,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0034826137880203537,R3,resistor,B,0,100,Ω,,0,,-9.257163482672816,-0.09257163482672816,0.8569507574493109,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0034826137880203537,L4,inductor,B,0,100,mH,,0,A,-9.257163482672816,0.09257163482672816,-0.8569507574493109,0.00042847537872465547,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003522613788020354,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003522613788020354,S2,switch,A,B,0,,false,0,,13.89413746374447,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003522613788020354,R3,resistor,B,0,100,Ω,,0,,-8.89413746374447,-0.0889413746374447,0.791056812239829,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003522613788020354,L4,inductor,B,0,100,mH,,0,A,-8.89413746374447,0.0889413746374447,-0.791056812239829,0.0003955284061199145,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.003562613788020354,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
