time_s,component,type,terminal_a,terminal_b,value,unit,closed,initial_value,initial_unit,voltage_a_minus_b_V,current_a_to_b_A,power_absorbed_W,stored_energy_J,voltage_known,current_known,method,relative_local_tolerance,absolute_state_tolerance,window_s
0.013797984970498028,C6,capacitor,B,C,100,µF,,0,V,-0.11149362739319102,-0.0007615768908058813,0.00008491097009477586,6.215414474645857e-7,true,true,backward_euler_step_doubling,0.00002,1e-7,0.6
0.013957834085403962,V1,voltage,A,0,6,V,,0,,6,-0.005126755809195874,-0.030760534855175242,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.013957834085403962,R2,resistor,A,B,1000,Ω,,0,,2.6197325724118072,0.0026197325724118072,0.006862998750955385,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.013957834085403962,R3,resistor,B,0,1000,Ω,,0,,3.3802674275881928,0.003380267427588193,0.011426207882013699,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.013957834085403962,R4,resistor,A,C,1000,Ω,,0,,2.5070232367840655,0.0025070232367840656,0.006285165509775253,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.013957834085403962,R5,resistor,C,0,2000,Ω,,0,,3.4929767632159345,0.0017464883816079673,0.006100443334183234,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.013957834085403962,C6,capacitor,B,C,100,µF,,0,V,-0.11270933562774177,-0.0007605348551764881,0.00008571937824868278,6.35169716882347e-7,true,true,backward_euler_step_doubling,0.00002,1e-7,0.6
0.014119585258719144,V1,voltage,A,0,6,V,,0,,6,-0.0051265803133599035,-0.030759481880159423,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.014119585258719144,R2,resistor,A,B,1000,Ω,,0,,2.6202590599199596,0.0026202590599199594,0.00686575754109263,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.014119585258719144,R3,resistor,B,0,1000,Ω,,0,,3.3797409400800404,0.0033797409400800403,0.011422648822053115,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.014119585258719144,R4,resistor,A,C,1000,Ω,,0,,2.506321253439943,0.0025063212534399432,0.006281646225444768,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.014119585258719144,R5,resistor,C,0,2000,Ω,,0,,3.493678746560057,0.0017468393732800284,0.006102895592082725,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.014119585258719144,C6,capacitor,B,C,100,µF,,0,V,-0.1139378064800165,-0.0007594818801598353,0.0000865336994867304,6.490911872738845e-7,true,true,backward_euler_step_doubling,0.00002,1e-7,0.6
0.014281336432034325,V1,voltage,A,0,6,V,,0,,6,-0.0051264050605011975,-0.030758430363007183,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.014281336432034325,R2,resistor,A,B,1000,Ω,,0,,2.6207848184960776,0.0026207848184960775,0.006868513064859518,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.014281336432034325,R3,resistor,B,0,1000,Ω,,0,,3.3792151815039224,0.0033792151815039222,0.011419095242906586,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.014281336432034325,R4,resistor,A,C,1000,Ω,,0,,2.5056202420051177,0.002505620242005118,0.006278132797145785,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.014281336432034325,R5,resistor,C,0,2000,Ω,,0,,3.4943797579948823,0.0017471898789974411,0.006105344946542186,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.014281336432034325,C6,capacitor,B,C,100,µF,,0,V,-0.1151645764909599,-0.0007584303630076122,0.00008734431155365663,6.631439839171076e-7,true,true,backward_euler_step_doubling,0.00002,1e-7,0.6
0.014444995088755288,V1,voltage,A,0,6,V,,0,,6,-0.005126227989331037,-0.03075736793598622,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.014444995088755288,R2,resistor,A,B,1000,Ω,,0,,2.6213160320062343,0.0026213160320062343,0.006871297739652909,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.014444995088755288,R3,resistor,B,0,1000,Ω,,0,,3.3786839679937657,0.003378683967993766,0.011415505355578098,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.014444995088755288,R4,resistor,A,C,1000,Ω,,0,,2.504911957324802,0.002504911957324802,0.006274583913948771,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.014444995088755288,R5,resistor,C,0,2000,Ω,,0,,3.495088042675198,0.001747544021337599,0.006107820213025574,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.014444995088755288,C6,capacitor,B,C,100,µF,,0,V,-0.11640407468143232,-0.000757367935987494,0.0000881607137820105,6.774954301220236e-7,true,true,backward_euler_step_doubling,0.00002,1e-7,0.6
0.014608653745476253,V1,voltage,A,0,6,V,,0,,6,-0.005126051166206404,-0.030756306997238424,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.014608653745476253,R2,resistor,A,B,1000,Ω,,0,,2.6218465013801024,0.0026218465013801025,0.0068740790767990835,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.014608653745476253,R3,resistor,B,0,1000,Ω,,0,,3.3781534986198976,0.0033781534986198976,0.011411921060237855,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.014608653745476253,R4,resistor,A,C,1000,Ω,,0,,2.5042046648263008,0.0025042046648263007,0.0062710410033378055,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.014608653745476253,R5,resistor,C,0,2000,Ω,,0,,3.4957953351736992,0.0017478976675868495,0.006110292512711097,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.014608653745476253,C6,capacitor,B,C,100,µF,,0,V,-0.11764183655380167,-0.000756306997239821,0.00008897334415378355,6.919800853875693e-7,true,true,backward_euler_step_doubling,0.00002,1e-7,0.6
0.014774225386053505,V1,voltage,A,0,6,V,,0,,6,-0.0051258725297386116,-0.03075523517843167,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.014774225386053505,R2,resistor,A,B,1000,Ω,,0,,2.6223824107837803,0.00262238241078378,0.006876889508388151,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.014774225386053505,R3,resistor,B,0,1000,Ω,,0,,3.3776175892162197,0.0033776175892162195,0.011408300578982787,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.014774225386053505,R4,resistor,A,C,1000,Ω,,0,,2.5034901189548315,0.0025034901189548314,0.006267462775704476,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.014774225386053505,R5,resistor,C,0,2000,Ω,,0,,3.4965098810451685,0.0017482549405225842,0.006112790674123248,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.014774225386053505,C6,capacitor,B,C,100,µF,,0,V,-0.11889229182894878,-0.0007552351784324313,0.00008979164123367683,7.067688528169959e-7,true,true,backward_euler_step_doubling,0.00002,1e-7,0.6
0.014939797026630756,V1,voltage,A,0,6,V,,0,,6,-0.005125694146429741,-0.030754164878578447,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.014939797026630756,R2,resistor,A,B,1000,Ω,,0,,2.6229175607104054,0.0026229175607104054,0.0068796965302830235,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.014939797026630756,R3,resistor,B,0,1000,Ω,,0,,3.3770824392895946,0.0033770824392895947,0.01140468580175816,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.014939797026630756,R4,resistor,A,C,1000,Ω,,0,,2.5027765857193356,0.0025027765857193354,0.006263890638024934,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.014939797026630756,R5,resistor,C,0,2000,Ω,,0,,3.4972234142806644,0.0017486117071403321,0.006115285804696453,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.014939797026630756,C6,capacitor,B,C,100,µF,,0,V,-0.1201409749910698,-0.000754164878579195,0.00009060610381652625,7.216926935902428e-7,true,true,backward_euler_step_doubling,0.00002,1e-7,0.6
0.01510728722814076,V1,voltage,A,0,6,V,,0,,6,-0.005125513954793391,-0.030753083728760344,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.01510728722814076,R2,resistor,A,B,1000,Ω,,0,,2.623458135619651,0.002623458135619651,0.0068825325893489345,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.01510728722814076,R3,resistor,B,0,1000,Ω,,0,,3.376541864380349,0.0033765418643803492,0.011401034961913125,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.01510728722814076,R4,resistor,A,C,1000,Ω,,0,,2.5020558191737403,0.00250205581917374,0.006260283322261176,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.01510728722814076,R5,resistor,C,0,2000,Ω,,0,,3.4979441808262597,0.0017489720904131298,0.006117806746088146,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.01510728722814076,C6,capacitor,B,C,100,µF,,0,V,-0.1214023164459106,-0.0007530837287609708,0.00009142610914930568,7.369261219216507e-7,true,true,backward_euler_step_doubling,0.00002,1e-7,0.6
0.015274777429650764,V1,voltage,A,0,6,V,,0,,6,-0.005125334021474715,-0.03075200412884829,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.015274777429650764,R2,resistor,A,B,1000,Ω,,0,,2.6239979355756984,0.0026239979355756984,0.006885365165905527,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.015274777429650764,R3,resistor,B,0,1000,Ω,,0,,3.3760020644243016,0.0033760020644243017,0.011397389938997146,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.015274777429650764,R4,resistor,A,C,1000,Ω,,0,,2.5013360858990157,0.0025013360858990156,0.006256682214620608,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.015274777429650764,R5,resistor,C,0,2000,Ω,,0,,3.4986639141009843,0.0017493319570504923,0.00612032459191621,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.015274777429650764,C6,capacitor,B,C,100,µF,,0,V,-0.1226618496766827,-0.0007520041288486189,0.00009224221740907401,7.522964683052551e-7,true,true,backward_euler_step_doubling,0.00002,1e-7,0.6
0.015444191846391252,V1,voltage,A,0,6,V,,0,,6,-0.005125152284891621,-0.030750913709349723,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.015444191846391252,R2,resistor,A,B,1000,Ω,,0,,2.6245431453246124,0.0026245431453246126,0.00688822672167041,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.015444191846391252,R3,resistor,B,0,1000,Ω,,0,,3.3754568546753876,0.0033754568546753875,0.011393708977775061,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.015444191846391252,R4,resistor,A,C,1000,Ω,,0,,2.500609139567009,0.002500609139567009,0.0062530460688860565,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.015444191846391252,R5,resistor,C,0,2000,Ω,,0,,3.499390860432991,0.0017496954302164956,0.006122868197040975,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.015444191846391252,C6,capacitor,B,C,100,µF,,0,V,-0.1239340057576035,-0.0007509137093506678,0.00009306374397812906,7.679818891562847e-7,true,true,backward_euler_step_doubling,0.00002,1e-7,0.6
0.015613606263131739,V1,voltage,A,0,6,V,,0,,6,-0.00512497081182994,-0.030749824870979638,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.015613606263131739,R2,resistor,A,B,1000,Ω,,0,,2.625087564509646,0.002625087564509646,0.006891084721343184,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.015613606263131739,R3,resistor,B,0,1000,Ω,,0,,3.374912435490354,0.003374912435490354,0.011390033947227434,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.015613606263131739,R4,resistor,A,C,1000,Ω,,0,,2.4998832473202954,0.0024998832473202954,0.006249416250232665,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.015613606263131739,R5,resistor,C,0,2000,Ω,,0,,3.5001167526797046,0.0017500583763398524,0.006125408641194561,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.015613606263131739,C6,capacitor,B,C,100,µF,,0,V,-0.12520431718935043,-0.0007498248709806251,0.00009388131098272196,7.838060521425736e-7,true,true,backward_euler_step_doubling,0.00002,1e-7,0.6
0.0157849506276146,V1,voltage,A,0,6,V,,0,,6,-0.005124787540614161,-0.030748725243684966,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.0157849506276146,R2,resistor,A,B,1000,Ω,,0,,2.6256373781570135,0.0026256373781570136,0.006893971641575236,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.0157849506276146,R3,resistor,B,0,1000,Ω,,0,,3.3743626218429865,0.0033743626218429865,0.011386323103691073,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.0157849506276146,R4,resistor,A,C,1000,Ω,,0,,2.4991501624571466,0.0024991501624571466,0.006245751534509582,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.0157849506276146,R5,resistor,C,0,2000,Ω,,0,,3.5008498375428534,0.0017504249187714268,0.006127974792511912,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.0157849506276146,C6,capacitor,B,C,100,µF,,0,V,-0.12648721569986687,-0.0007487252436859342,0.00009470417139803814,7.999507867752325e-7,true,true,backward_euler_step_doubling,0.00002,1e-7,0.6
0.015956294992097466,V1,voltage,A,0,6,V,,0,,6,-0.005124604538167838,-0.030747627229007028,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.015956294992097466,R2,resistor,A,B,1000,Ω,,0,,2.6261863854959744,0.0026261863854959745,0.006896854931364411,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.015956294992097466,R3,resistor,B,0,1000,Ω,,0,,3.3738136145040256,0.0033738136145040256,0.011382618305412718,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.015956294992097466,R4,resistor,A,C,1000,Ω,,0,,2.498418152671863,0.002498418152671863,0.0062420932656002855,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.015956294992097466,R5,resistor,C,0,2000,Ω,,0,,3.501581847328137,0.0017507909236640683,0.006130537716768963,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.015956294992097466,C6,capacitor,B,C,100,µF,,0,V,-0.1277682328241112,-0.0007476272290078413,0.00009552300986151898,8.162360659498143e-7,true,true,backward_euler_step_doubling,0.00002,1e-7,0.6
0.016129575115758275,V1,voltage,A,0,6,V,,0,,6,-0.005124419742724388,-0.03074651845634633,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.016129575115758275,R2,resistor,A,B,1000,Ω,,0,,2.626740771826404,0.002626740771826404,0.006899767082375172,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.016129575115758275,R3,resistor,B,0,1000,Ω,,0,,3.373259228173596,0.003373259228173596,0.011378877820458324,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.016129575115758275,R4,resistor,A,C,1000,Ω,,0,,2.497678970897984,0.0024976789708979837,0.006238400241666011,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.016129575115758275,R5,resistor,C,0,2000,Ω,,0,,3.502321029102016,0.001751160514551008,0.0061331262954451024,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.016129575115758275,C6,capacitor,B,C,100,µF,,0,V,-0.12906180092842012,-0.0007465184563470444,0.00009634701640245373,8.328474229443572e-7,true,true,backward_euler_step_doubling,0.00002,1e-7,0.6
0.016302855239419083,V1,voltage,A,0,6,V,,0,,6,-0.005124235221342816,-0.030745411328056894,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.016302855239419083,R2,resistor,A,B,1000,Ω,,0,,2.6272943359711376,0.0026272943359711377,0.006902675527826021,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.016302855239419083,R3,resistor,B,0,1000,Ω,,0,,3.3727056640288624,0.0033727056640288624,0.01137514349617237,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.016302855239419083,R4,resistor,A,C,1000,Ω,,0,,2.4969408853716777,0.002496940885371678,0.0062347137850406985,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.016302855239419083,R5,resistor,C,0,2000,Ω,,0,,3.5030591146283223,0.0017515295573141611,0.006135711580290282,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.016302855239419083,C6,capacitor,B,C,100,µF,,0,V,-0.1303534505994599,-0.0007454113280575427,0.0000971669387282267,8.496011041592916e-7,true,true,backward_euler_step_doubling,0.00002,1e-7,0.6
0.016478077013586084,V1,voltage,A,0,6,V,,0,,6,-0.0051240489121672965,-0.03074429347300378,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.016478077013586084,R2,resistor,A,B,1000,Ω,,0,,2.627853263497582,0.002627853263497582,0.006905612774474892,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.016478077013586084,R3,resistor,B,0,1000,Ω,,0,,3.372146736502418,0.003372146736502418,0.011371373612503908,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.016478077013586084,R4,resistor,A,C,1000,Ω,,0,,2.496195648669714,0.002496195648669714,0.006230992716437614,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.016478077013586084,R5,resistor,C,0,2000,Ω,,0,,3.503804351330286,0.0017519021756651429,0.0061383224662005225,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.016478077013586084,C6,capacitor,B,C,100,µF,,0,V,-0.13165761482786786,-0.0007442934730046614,0.00009799190338774378,8.666863771081604e-7,true,true,backward_euler_step_doubling,0.00002,1e-7,0.6
0.016653298787753085,V1,voltage,A,0,6,V,,0,,6,-0.005123862882390112,-0.030743177294340673,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.016653298787753085,R2,resistor,A,B,1000,Ω,,0,,2.628411352829166,0.0026284113528291663,0.006908546239681248,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.016653298787753085,R3,resistor,B,0,1000,Ω,,0,,3.371588647170834,0.003371588647170834,0.011367610005731254,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.016653298787753085,R4,resistor,A,C,1000,Ω,,0,,2.4954515295609463,0.0024954515295609464,0.006227278336388067,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.016653298787753085,R5,resistor,C,0,2000,Ω,,0,,3.5045484704390537,0.0017522742352195269,0.006140929990828356,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.016653298787753085,C6,capacitor,B,C,100,µF,,0,V,-0.13295982326821987,-0.0007431772943417928,0.00009881272171263859,8.83915730175813e-7,true,true,backward_euler_step_doubling,0.00002,1e-7,0.6
0.016830468184472133,V1,voltage,A,0,6,V,,0,,6,-0.00512367507006826,-0.030742050420409558,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.016830468184472133,R2,resistor,A,B,1000,Ω,,0,,2.628974789794836,0.002628974789794836,0.0069115084453768025,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.016830468184472133,R3,resistor,B,0,1000,Ω,,0,,3.371025210205164,0.0033710252102051638,0.01136381096783877,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.016830468184472133,R4,resistor,A,C,1000,Ω,,0,,2.494700280273424,0.002494700280273424,0.0062235294883963,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.016830468184472133,R5,resistor,C,0,2000,Ω,,0,,3.505299719726576,0.001752649859863288,0.006143563062557606,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.016830468184472133,C6,capacitor,B,C,100,µF,,0,V,-0.13427450952141218,-0.000742050420410433,0.00009963845624076859,9.014821953607904e-7,true,true,backward_euler_step_doubling,0.00002,1e-7,0.6
0.017007637581191178,V1,voltage,A,0,6,V,,0,,6,-0.005123487542524725,-0.03074092525514835,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.017007637581191178,R2,resistor,A,B,1000,Ω,,0,,2.6295373724254123,0.0026295373724254125,0.006914466792981942,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.017007637581191178,R3,resistor,B,0,1000,Ω,,0,,3.3704626275745877,0.0033704626275745876,0.011360018323876994,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.017007637581191178,R4,resistor,A,C,1000,Ω,,0,,2.493950170099313,0.002493950170099313,0.006219787450938393,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.017007637581191178,R5,resistor,C,0,2000,Ω,,0,,3.506049829900687,0.0017530249149503433,0.006146192704873317,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.017007637581191178,C6,capacitor,B,C,100,µF,,0,V,-0.1355872023260991,-0.0007409252551492233,0.00010045998247843434,9.191944717309267e-7,true,true,backward_euler_step_doubling,0.00002,1e-7,0.6
0.01718676065415717,V1,voltage,A,0,6,V,,0,,6,-0.005123298237731283,-0.030739789426387696,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.01718676065415717,R2,resistor,A,B,1000,Ω,,0,,2.6301052868057035,0.0026301052868057035,0.006917453819683312,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.01718676065415717,R3,resistor,B,0,1000,Ω,,0,,3.3698947131942965,0.0033698947131942966,0.01135619037801487,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.01718676065415717,R4,resistor,A,C,1000,Ω,,0,,2.4931929509255797,0.0024931929509255796,0.006216011090545,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.01718676065415717,R5,resistor,C,0,2000,Ω,,0,,3.5068070490744203,0.00175340352453721,0.006148847839719022,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.01718676065415717,C6,capacitor,B,C,100,µF,,0,V,-0.13691233588012386,-0.0007397894263885863,0.00010128629842627828,9.372493858075924e-7,true,true,backward_euler_step_doubling,0.00002,1e-7,0.6
0.01736588372712317,V1,voltage,A,0,6,V,,0,,6,-0.005123109223139627,-0.030738655338837764,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.01736588372712317,R2,resistor,A,B,1000,Ω,,0,,2.6306723305806536,0.0026306723305806537,0.006920436910882648,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.01736588372712317,R3,resistor,B,0,1000,Ω,,0,,3.3693276694193464,0.0033693276694193464,0.011352368943914804,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.01736588372712317,R4,resistor,A,C,1000,Ω,,0,,2.492436892558975,0.002492436892558975,0.0062122416633890384,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.01736588372712317,R5,resistor,C,0,2000,Ω,,0,,3.507563107441025,0.0017537815537205126,0.00615149947634067,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.01736588372712317,C6,capacitor,B,C,100,µF,,0,V,-0.1382354380216788,-0.0007386553388385252,0.00010210834431139512,9.554518162522703e-7,true,true,backward_euler_step_doubling,0.00002,1e-7,0.6
0.017546966612662442,V1,voltage,A,0,6,V,,0,,6,-0.005122918436637964,-0.030737510619827785,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.017546966612662442,R2,resistor,A,B,1000,Ω,,0,,2.6312446900855933,0.0026312446900855933,0.00692344861910363,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.017546966612662442,R3,resistor,B,0,1000,Ω,,0,,3.3687553099144067,0.003368755309914407,0.011348512338076511,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.017546966612662442,R4,resistor,A,C,1000,Ω,,0,,2.4916737465523697,0.0024916737465523696,0.006208438059258322,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.017546966612662442,R5,resistor,C,0,2000,Ω,,0,,3.5083262534476303,0.0017541631267238152,0.006154176550314944,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.017546966612662442,C6,capacitor,B,C,100,µF,,0,V,-0.13957094353322352,-0.0007375106198288796,0.00010293505307528923,9.740024139377134e-7,true,true,backward_euler_step_doubling,0.00002,1e-7,0.6
0.017728049498201715,V1,voltage,A,0,6,V,,0,,6,-0.0051227279458045845,-0.030736367674827507,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.017728049498201715,R2,resistor,A,B,1000,Ω,,0,,2.6318161625857828,0.002631816162585783,0.0069264563136477554,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.017728049498201715,R3,resistor,B,0,1000,Ω,,0,,3.3681838374142172,0.0033681838374142173,0.011344662362618363,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.017728049498201715,R4,resistor,A,C,1000,Ω,,0,,2.4909117832188015,0.0024909117832188016,0.006204641511778269,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.017728049498201715,R5,resistor,C,0,2000,Ω,,0,,3.5090882167811985,0.0017545441083905993,0.006156850056576326,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.017728049498201715,C6,capacitor,B,C,100,µF,,0,V,-0.1409043793669813,-0.0007363676748284355,0.0001037574302076078,9.927022062397093e-7,true,true,backward_euler_step_doubling,0.00002,1e-7,0.6
0.017911098415996075,V1,voltage,A,0,6,V,,0,,6,-0.005122535688446073,-0.03073521413067644,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.017911098415996075,R2,resistor,A,B,1000,Ω,,0,,2.6323929346613646,0.0026323929346613647,0.006929492562455072,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.017911098415996075,R3,resistor,B,0,1000,Ω,,0,,3.3676070653386354,0.0033676070653386354,0.011340777346518695,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.017911098415996075,R4,resistor,A,C,1000,Ω,,0,,2.4901427537847076,0.0024901427537847077,0.006200810934226487,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.017911098415996075,R5,resistor,C,0,2000,Ω,,0,,3.5098572462152924,0.0017549286231076462,0.006159548944404998,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.017911098415996075,C6,capacitor,B,C,100,µF,,0,V,-0.14225018087665697,-0.0007352141306771108,0.00010458434307189313,0.0000010117556979720812,true,true,backward_euler_step_doubling,0.00002,1e-7,0.6
0.018094147333790438,V1,voltage,A,0,6,V,,0,,6,-0.0051223437322650165,-0.030734062393590098,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.018094147333790438,R2,resistor,A,B,1000,Ω,,0,,2.6329688032045384,0.0026329688032045383,0.006932524718648339,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.018094147333790438,R3,resistor,B,0,1000,Ω,,0,,3.3670311967954616,0.003367031196795462,0.011336899080193879,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.018094147333790438,R4,resistor,A,C,1000,Ω,,0,,2.489374929060478,0.002489374929060478,0.006196987537434861,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.018094147333790438,R5,resistor,C,0,2000,Ω,,0,,3.510625070939522,0.001755312535469761,0.006162244194354562,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.018094147333790438,C6,capacitor,B,C,100,µF,,0,V,-0.14359387414406033,-0.0007340623935908078,0.00010540686295916613,0.0000010309600345850118,true,true,backward_euler_step_doubling,0.00002,1e-7,0.6
0.018279168588019586,V1,voltage,A,0,6,V,,0,,6,-0.005122150014988135,-0.030732900089928808,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.018279168588019586,R2,resistor,A,B,1000,Ω,,0,,2.6335499550354147,0.0026335499550354147,0.006935585365667035,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.018279168588019586,R3,resistor,B,0,1000,Ω,,0,,3.3664500449645853,0.0033664500449645854,0.011332985905242059,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.018279168588019586,R4,resistor,A,C,1000,Ω,,0,,2.488600059952721,0.002488600059952721,0.006193130258396686,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.018279168588019586,R5,resistor,C,0,2000,Ω,,0,,3.511399940047279,0.0017556999700236394,0.006164964769482017,0,true,true,backward_euler_step_doubling,0.00002,,0.6
0.018279168588019586,C6,capacitor,B,C,100,µF,,0,V,-0.14494989508269374,-0.0007329000899291096,0.00010623379114132123,0.0000010505236042241959,true,true,backward_euler_step_doubling,0.00002,1e-7,0.6
0.01846418984224874,V1,voltage,A,0,6,V,,0,,6,-0.00512195660444029,-0.03073173962664174,0,true,true,backward_euler_step_doubling,0.00002,,0.6
