time_s,source_voltage_V,selected_part_voltage_V,selected_branch_current_A,total_stored_energy_J
0.051500000000000004,-5.447885996874583,33.25364056471192,-0.5880910743539698,0.07258278612709301
0.051750000000000004,-6.269982776591412,31.68241405394009,-0.6682439268214422,0.07251626530095207
0.052000000000000005,-7.053423027509705,29.915854925053953,-0.7442768332664056,0.07244531902169718
0.052250000000000005,-7.793376579962235,27.964854602523612,-0.8157210255371194,0.07237169422218079
0.0525,-8.485281374238571,25.84144165211101,-0.8821360264306273,0.0722972037893137
0.052750000000000005,-9.124871587200376,23.558707620761705,-0.9431123653811977,0.07222368192477266
0.053000000000000005,-9.708203932499377,21.130726322865147,-0.9982741029825072,0.07215293898086776
0.05325,-10.231681972249094,18.57246707050871,-1.0472811487791023,0.07208671688366033
0.053500000000000006,-10.692078290260426,15.899702382690336,-1.0898313580371566,0.07202664624096208
0.05375,-11.086554390135436,13.128910742495357,-1.1256623945672066,0.07197420619135937
0.054000000000000006,-11.412678195541853,10.277175001766798,-1.154553348114022,0.07193068798291191
0.05425000000000001,-11.668439044772128,7.362077059644989,-1.1763260963417654,0.07189716317834037
0.0545,-11.852260087141653,4.401589464311554,-1.19084640301744,0.07187445726959568
0.05475000000000001,-11.963008004797537,1.4139646062534807,-1.1980247456219,0.07186312935150779
0.055,-12,-1.5823778137930888,-1.1978168672859468,0.0718634583550152
0.05525,-11.963008004797533,-4.568964348423606,-1.190224049648648,0.07187543617895967
0.05550000000000001,-11.85226008714165,-7.527381698511269,-1.1752931049556057,0.07189876788956355
0.05575,-11.668439044772123,-10.439390237319062,-1.1531160874458968,0.07193287898267828
0.05600000000000001,-11.412678195541831,-13.287036463864455,-1.1238297258070713,0.07197692952998304
0.05625,-11.086554390135442,-16.052763692221948,-1.087614580197342,0.072029834860808
0.0565,-10.692078290260413,-18.719520294331534,-1.044693929032146,0.07209029227032564
0.05675000000000001,-10.231681972249081,-21.27086482895438,-0.9953323923984809,0.0721568130964666
0.057,-9.708203932499362,-23.69106740862617,-0.9398343005840767,0.07222775937572148
0.05725,-9.12487158720036,-25.96520667964445,-0.8785418177799506,0.07230138417523763
0.0575,-8.485281374238554,-28.07926181717553,-0.8118328325244107,0.07237587460810498
0.05775,-7.793376579962183,-30.020198968301468,-0.7401186278945467,0.07244939647264574
0.05800000000000001,-7.05342302750965,-31.77605161005884,-0.6638413458092944,0.0725201394165509
0.05825,-6.269982776591389,-33.335994327030626,-0.5834712610774833,0.07258636151375833
0.0585,-5.447885996874559,-34.69040955363328,-0.4995038819972429,0.07264643215645633
0.05875,-4.592201188381071,-35.83094686960614,-0.4124568953825934,0.07269887220605925
0.059000000000000004,-3.708203932499357,-36.75057448312885,-0.32286697485207455,0.07274239041450656
0.059250000000000004,-2.8013443662708473,-37.44362258415702,-0.2312864720574286,0.07277591521907824
0.059500000000000004,-1.8772135804827474,-37.905818300685794,-0.13828001125199213,0.07279862112782283
0.059750000000000004,-0.9415091487341108,-38.13431204242719,-0.044421008194417216,0.07280994904591077
0.06,-8.817456953860943e-15,-38.12769506948145,0.04971186515015617,0.07280962004240334
0.060250000000000005,0.9415091487341782,-37.886008177687145,0.1435382483152147,0.07279764221845886
0.060500000000000005,1.877213580482772,-37.41074144710128,0.23647967044809035,0.07277431050785495
0.06075,2.8013443662708717,-36.70482505516014,0.3279631167751875,0.07274019941474033
0.061000000000000006,3.708203932499381,-35.772611211160964,0.41742456142856255,0.07269614886743533
0.06125,4.592201188381093,-34.61984732344472,0.5043124448529781,0.07264324353661054
0.061500000000000006,5.447885996874581,-33.253640564711894,0.5880910743539697,0.07258278612709292
0.061750000000000006,6.2699827765914105,-31.682414053940132,0.6682439268214421,0.0725162653009522
0.062,7.05342302750967,-29.915854925054084,0.7442768332664021,0.07244531902169732
0.06225000000000001,7.793376579962233,-27.964854602523666,0.8157210255371193,0.07237169422218093
0.0625,8.485281374238571,-25.84144165211106,0.8821360264306272,0.07229720378931384
0.06275,9.124871587200374,-23.558707620761652,0.9431123653811977,0.07222368192477255
0.063,9.708203932499377,-21.13072632286521,0.9982741029825071,0.07215293898086789
0.06325,10.231681972249115,-18.572467070508537,1.0472811487791043,0.07208671688366021
0.0635,10.692078290260424,-15.899702382690403,1.0898313580371566,0.0720266462409622
0.06375,11.086554390135436,-13.128910742495425,1.1256623945672066,0.07197420619135947
0.064,11.41267819554184,-10.277175001766867,1.1545533481140209,0.07193068798291186
0.06425,11.668439044772118,-7.362077059645191,1.1763260963417643,0.07189716317834038
0.0645,11.852260087141653,-4.401589464311492,1.19084640301744,0.07187445726959565
0.06475,11.963008004797535,-1.4139646062535536,1.1980247456219,0.0718631293515078
0.065,12,1.5823778137931517,1.1978168672859468,0.07186345835501522
0.06525,11.963008004797533,4.568964348423534,1.190224049648648,0.07187543617895964
0.0655,11.85226008714165,7.527381698511331,1.1752931049556057,0.07189876788956359
0.06575,11.668439044772114,10.43939023731912,1.1531160874458954,0.0719328789826782
0.066,11.412678195541833,13.287036463864577,1.1238297258070715,0.07197692952998322
0.06625,11.086554390135442,16.052763692222072,1.087614580197342,0.07202983486080819
0.0665,10.692078290260413,18.719520294331414,1.0446939290321462,0.07209029227032543
0.06675,10.231681972249103,21.27086482895426,0.9953323923984833,0.07215681309646657
0.067,9.708203932499362,23.691067408626065,0.9398343005840767,0.07222775937572123
0.06725,9.12487158720036,25.96520667964455,0.8785418177799506,0.07230138417523788
0.0675,8.485281374238555,28.079261817175432,0.811832832524411,0.07237587460810471
0.06775,7.793376579962183,30.02019896830155,0.7401186278945469,0.072449396472646
0.068,7.053423027509651,31.77605161005876,0.6638413458092945,0.07252013941655065
0.06825,6.269982776591354,33.3359943270307,0.5834712610774797,0.07258636151375834
0.0685,5.447885996874561,34.690409553633344,0.49950388199724305,0.07264643215645655
0.06875,4.592201188381072,35.83094686960609,0.41245689538259356,0.07269887220605908
0.069,3.7082039324993588,36.75057448312888,0.32286697485207466,0.07274239041450668
0.06925,2.801344366270849,37.443622584156984,0.23128647205742875,0.07277591521907813
0.0695,1.8772135804827488,37.9058183006858,0.13828001125199227,0.07279862112782289
0.06975,0.9415091487341123,38.13431204242718,0.04442100819441737,0.07280994904591075
0.07,-3.2345531032768246e-14,38.12769506948143,-0.04971186515016029,0.07280962004240332
0.07025,-0.9415091487341768,37.88600817768716,-0.14353824831521456,0.07279764221845891
0.07050000000000001,-1.8772135804828127,37.41074144710126,-0.2364796704480944,0.07277431050785495
0.07075000000000001,-2.801344366270912,36.70482505516011,-0.3279631167751915,0.07274019941474033
0.07100000000000001,-3.708203932499379,35.772611211161006,-0.41742456142856244,0.07269614886743549
0.07125,-4.592201188381052,34.61984732344478,-0.5043124448529741,0.07264324353661054
0.07150000000000001,-5.4478859968745805,33.25364056471196,-0.5880910743539695,0.07258278612709312
0.07175000000000001,-6.26998277659141,31.68241405394006,-0.668243926821442,0.07251626530095195
0.07200000000000001,-7.053423027509703,29.915854925054003,-0.7442768332664053,0.07244531902169729
0.07225000000000001,-7.793376579962231,27.964854602523577,-0.8157210255371191,0.07237169422218068
0.0725,-8.485281374238571,25.841441652110962,-0.882136026430627,0.07229720378931356
0.07275000000000001,-9.124871587200403,23.558707620761552,-0.9431123653812002,0.07222368192477255
0.07300000000000001,-9.7082039324994,21.130726322865097,-0.9982741029825094,0.07215293898086789
0.07325,-10.231681972249092,18.57246707050866,-1.047281148779102,0.07208671688366021
0.07350000000000001,-10.692078290260424,15.899702382690284,-1.0898313580371566,0.072026646240962
0.07375,-11.086554390135436,13.1289107424953,-1.1256623945672066,0.0719742061913593
0.07400000000000001,-11.412678195541853,10.27717500176674,-1.154553348114022,0.07193068798291186
0.07425000000000001,-11.668439044772128,7.362077059645063,-1.1763260963417652,0.07189716317834041
0.0745,-11.852260087141653,4.4015894643116305,-1.19084640301744,0.07187445726959571
0.07475000000000001,-11.96300800479754,1.4139646062534228,-1.1980247456219002,0.0718631293515078
0.075,-12,-1.5823778137930118,-1.1978168672859468,0.0718634583550152
0.07525,-11.963008004797539,-4.568964348423394,-1.1902240496486485,0.07187543617895963
0.07550000000000001,-11.852260087141643,-7.5273816985114586,-1.175293104955605,0.0718987678895636
0.07575,-11.668439044772123,-10.439390237318987,-1.1531160874458968,0.07193287898267821
0.07600000000000001,-11.412678195541833,-13.287036463864446,-1.1238297258070715,0.07197692952998305
0.07625,-11.086554390135444,-16.052763692221944,-1.087614580197342,0.07202983486080798
0.0765,-10.692078290260415,-18.719520294331524,-1.0446939290321462,0.07209029227032564
0.07675000000000001,-10.231681972249081,-21.270864828954366,-0.995332392398481,0.07215681309646658
0.077,-9.708203932499362,-23.691067408626164,-0.9398343005840768,0.07222775937572148
0.07725,-9.124871587200362,-25.965206679644446,-0.8785418177799507,0.07230138417523763
0.0775,-8.485281374238557,-28.07926181717552,-0.8118328325244111,0.07237587460810498
0.07775,-7.793376579962217,-30.020198968301465,-0.7401186278945503,0.07244939647264599
0.07800000000000001,-7.053423027509618,-31.776051610058833,-0.6638413458092911,0.07252013941655067
0.07825,-6.269982776591393,-33.335994327030626,-0.5834712610774836,0.07258636151375834
0.0785,-5.447885996874563,-34.69040955363328,-0.49950388199724316,0.07264643215645633
0.07875,-4.592201188381074,-35.83094686960612,-0.41245689538259367,0.07269887220605922
0.079,-3.70820393249936,-36.75057448312885,-0.32286697485207483,0.07274239041450657
0.07925,-2.8013443662708504,-37.443622584157005,-0.23128647205742892,0.07277591521907821
0.0795,-1.8772135804827506,-37.905818300685794,-0.1382800112519924,0.07279862112782284
0.07975,-0.9415091487341138,-38.13431204242719,-0.04442100819441751,0.07280994904591077
0.08,-1.175660927181459e-14,-38.12769506948145,0.04971186515015588,0.07280962004240334
0.08025,0.9415091487341328,-37.886008177687174,0.14353824831521017,0.07279764221845891
0.0805,1.8772135804827694,-37.41074144710128,0.23647967044809007,0.07277431050785495
0.08075000000000002,2.8013443662709103,-36.70482505516007,0.32796311677519135,0.07274019941474019
0.081,3.7082039324993783,-35.77261121116097,0.41742456142856227,0.07269614886743535
0.08125,4.5922011883810905,-34.61984732344472,0.5043124448529779,0.07264324353661053
0.0815,5.44788599687458,-33.253640564711894,0.5880910743539695,0.0725827861270929
0.08175,6.269982776591409,-31.68241405394014,0.6682439268214418,0.07251626530095219
