time_s,component,type,terminal_a,terminal_b,value,unit,closed,initial_value,initial_unit,voltage_a_minus_b_V,current_a_to_b_A,power_absorbed_W,stored_energy_J,voltage_known,current_known,method,relative_local_tolerance,absolute_state_tolerance,window_s,source_waveform,source_amplitude,source_frequency_Hz,source_phase_deg,pulse_width_percent,pulse_edge_percent,initial_switch_closed,switch_timing_enabled,switch_schedule_s,time_side,switch_events,diode_model,diode_Is_A,diode_emission,diode_thermal_voltage_V,nonlinear_iterations,controlled_source_kind,control_positive,control_negative,sense_source_id,control_gain,control_value,control_unit,opamp_model,opamp_lower_V,opamp_upper_V,opamp_region,opamp_unlimited_output_V,opamp_headroom_V,opamp_regions_checked,opamp_timing_enabled,opamp_gbw_Hz,opamp_slew_V_per_us,opamp_starting_output_V,opamp_timing_active,opamp_local_slope_V_per_s,opamp_step_slope_V_per_s
0.005099999999999999,D3,diode,0,B,0,,,0,,0.3375204520497362,0.14289817180922484,0.048231055546130434,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,,,,,,schottky,0.000001,1.1,0.02585,2,,,,,,,,,,,,,,,,,,,,,
0.005099999999999999,L4,inductor,B,0,100,mH,,0,A,-0.3375204520497362,0.14289817180867248,-0.048231055545944,0.001020994375313044,true,true,backward_euler_step_doubling,0.00002,1e-10,0.02,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.005199999999999998,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,dc,5,10,0,50,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.005199999999999998,S2,switch,A,B,0,,false,0,,5.337453224018034,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,true,true,1@0.003=open,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.005199999999999998,D3,diode,0,B,0,,,0,,0.33745322401803407,0.14256071858521024,0.04810757410490687,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,,,,,,schottky,0.000001,1.1,0.02585,2,,,,,,,,,,,,,,,,,,,,,
0.005199999999999998,L4,inductor,B,0,100,mH,,0,A,-0.33745322401803407,0.14256071858465444,-0.04810757410471931,0.001016177924168652,true,true,backward_euler_step_doubling,0.00002,1e-10,0.02,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.005299999999999997,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,dc,5,10,0,50,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.005299999999999997,S2,switch,A,B,0,,false,0,,5.337385850134431,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,true,true,1@0.003=open,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.005299999999999997,D3,diode,0,B,0,,,0,,0.33738585013443106,0.14222333273507934,0.0479841400237768,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,,,,,,schottky,0.000001,1.1,0.02585,2,,,,,,,,,,,,,,,,,,,,,
0.005299999999999997,L4,inductor,B,0,100,mH,,0,A,-0.33738585013443106,0.14222333273452,-0.04798414002358809,0.0010113738187056995,true,true,backward_euler_step_doubling,0.00002,1e-10,0.02,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.005399999999999998,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,dc,5,10,0,50,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.005399999999999998,S2,switch,A,B,0,,false,0,,5.337318329767433,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,true,true,1@0.003=open,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.005399999999999998,D3,diode,0,B,0,,,0,,0.3373183297674323,0.14188601440531518,0.04786075339655876,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,,,,,,schottky,0.000001,1.1,0.02585,2,,,,,,,,,,,,,,,,,,,,,
0.005399999999999998,L4,inductor,B,0,100,mH,,0,A,-0.3373183297674323,0.14188601440475257,-0.04786075339636898,0.0010065820541832826,true,true,backward_euler_step_doubling,0.00002,1e-10,0.02,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.005499999999999998,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,dc,5,10,0,50,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.005499999999999998,S2,switch,A,B,0,,false,0,,5.33725066228144,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,true,true,1@0.003=open,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.005499999999999998,D3,diode,0,B,0,,,0,,0.33725066228144035,0.14154876374303776,0.04773741431745862,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,,,,,,schottky,0.000001,1.1,0.02585,2,,,,,,,,,,,,,,,,,,,,,
0.005499999999999998,L4,inductor,B,0,100,mH,,0,A,-0.33725066228144035,0.14154876374247113,-0.047737414317267524,0.0010018026258510955,true,true,backward_euler_step_doubling,0.00002,1e-10,0.02,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.005599999999999997,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,dc,5,10,0,50,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.005599999999999997,S2,switch,A,B,0,,false,0,,5.337182847036718,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,true,true,1@0.003=open,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.005599999999999997,D3,diode,0,B,0,,,0,,0.33718284703671864,0.14121158089600427,0.04761412288107063,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,,,,,,schottky,0.000001,1.1,0.02585,2,,,,,,,,,,,,,,,,,,,,,
0.005599999999999997,L4,inductor,B,0,100,mH,,0,A,-0.33718284703671864,0.14121158089543442,-0.04761412288087848,0.000997035528949391,true,true,backward_euler_step_doubling,0.00002,1e-10,0.02,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.005699999999999997,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,dc,5,10,0,50,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.005699999999999997,S2,switch,A,B,0,,false,0,,5.337114883389357,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,true,true,1@0.003=open,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.005699999999999997,D3,diode,0,B,0,,,0,,0.3371148833893567,0.14087446601261844,0.047490879182381755,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,,,,,,schottky,0.000001,1.1,0.02585,2,,,,,,,,,,,,,,,,,,,,,
0.005699999999999997,L4,inductor,B,0,100,mH,,0,A,-0.3371148833893567,0.14087446601204506,-0.047490879182188465,0.000992280758708942,true,true,backward_euler_step_doubling,0.00002,1e-10,0.02,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.005799999999999997,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,dc,5,10,0,50,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.005799999999999997,S2,switch,A,B,0,,false,0,,5.337046770691233,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,true,true,1@0.003=open,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.005799999999999997,D3,diode,0,B,0,,,0,,0.3370467706912329,0.14053741924193108,0.04736768331677281,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,,,,,,schottky,0.000001,1.1,0.02585,2,,,,,,,,,,,,,,,,,,,,,
0.005799999999999997,L4,inductor,B,0,100,mH,,0,A,-0.3370467706912329,0.14053741924135382,-0.047367683316578243,0.0009875383103510023,true,true,backward_euler_step_doubling,0.00002,1e-10,0.02,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.005899999999999997,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,dc,5,10,0,50,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.005899999999999997,S2,switch,A,B,0,,false,0,,5.336978508289977,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,true,true,1@0.003=open,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.005899999999999997,D3,diode,0,B,0,,,0,,0.3369785082899779,0.1402004407336446,0.04724453538002101,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,,,,,,schottky,0.000001,1.1,0.02585,2,,,,,,,,,,,,,,,,,,,,,
0.005899999999999997,L4,inductor,B,0,100,mH,,0,A,-0.3369785082899779,0.14020044073306384,-0.04724453537982531,0.0009828081790872673,true,true,backward_euler_step_doubling,0.00002,1e-10,0.02,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.005999999999999997,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,dc,5,10,0,50,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.005999999999999997,S2,switch,A,B,0,,false,0,,5.336910095528938,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,true,true,1@0.003=open,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.005999999999999997,D3,diode,0,B,0,,,0,,0.3369100955289379,0.13986353063811954,0.04712143546830339,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,,,,,,schottky,0.000001,1.1,0.02585,2,,,,,,,,,,,,,,,,,,,,,
0.005999999999999997,L4,inductor,B,0,100,mH,,0,A,-0.3369100955289379,0.1398635306375349,-0.04712143546810642,0.0009780903601198333,true,true,backward_euler_step_doubling,0.00002,1e-10,0.02,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.006099999999999996,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,dc,5,10,0,50,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.006099999999999996,S2,switch,A,B,0,,false,0,,5.336841531747137,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,true,true,1@0.003=open,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.006099999999999996,D3,diode,0,B,0,,,0,,0.3368415317471365,0.1395266891063762,0.04699838367819826,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,,,,,,schottky,0.000001,1.1,0.02585,2,,,,,,,,,,,,,,,,,,,,,
0.006099999999999996,L4,inductor,B,0,100,mH,,0,A,-0.3368415317471365,0.13952668910578778,-0.04699838367800006,0.000973384848641158,true,true,backward_euler_step_doubling,0.00002,1e-10,0.02,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.006199999999999996,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,dc,5,10,0,50,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.006199999999999996,S2,switch,A,B,0,,false,0,,5.336772816279237,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,true,true,1@0.003=open,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.006199999999999996,D3,diode,0,B,0,,,0,,0.3367728162792369,0.1391899162901007,0.046875380106688444,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,,,,,,schottky,0.000001,1.1,0.02585,2,,,,,,,,,,,,,,,,,,,,,
0.006199999999999996,L4,inductor,B,0,100,mH,,0,A,-0.3367728162792369,0.13918991628950855,-0.04687538010648903,0.0009686916398340199,true,true,backward_euler_step_doubling,0.00002,1e-10,0.02,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.006299999999999997,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,dc,5,10,0,50,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.006299999999999997,S2,switch,A,B,0,,false,0,,5.336703948455503,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,true,true,1@0.003=open,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.006299999999999997,D3,diode,0,B,0,,,0,,0.3367039484555038,0.13885321234164894,0.04675242485116368,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,,,,,,schottky,0.000001,1.1,0.02585,2,,,,,,,,,,,,,,,,,,,,,
0.006299999999999997,L4,inductor,B,0,100,mH,,0,A,-0.3367039484555038,0.13885321234105305,-0.046752424850963044,0.0009640107288714784,true,true,backward_euler_step_doubling,0.00002,1e-10,0.02,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.006399999999999996,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,dc,5,10,0,50,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.006399999999999996,S2,switch,A,B,0,,false,0,,5.336634927601764,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,true,true,1@0.003=open,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.006399999999999996,D3,diode,0,B,0,,,0,,0.33663492760176417,0.13851657741405093,0.0466295180094232,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,,,,,,schottky,0.000001,1.1,0.02585,2,,,,,,,,,,,,,,,,,,,,,
0.006399999999999996,L4,inductor,B,0,100,mH,,0,A,-0.33663492760176417,0.13851657741345128,-0.046629518009221334,0.000959342110916832,true,true,backward_euler_step_doubling,0.00002,1e-10,0.02,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.006499999999999995,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,dc,5,10,0,50,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.006499999999999995,S2,switch,A,B,0,,false,0,,5.336565753039368,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,true,true,1@0.003=open,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.006499999999999995,D3,diode,0,B,0,,,0,,0.3365657530393683,0.13818001166101562,0.046506659679678417,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,,,,,,schottky,0.000001,1.1,0.02585,2,,,,,,,,,,,,,,,,,,,,,
0.006499999999999995,L4,inductor,B,0,100,mH,,0,A,-0.3365657530393683,0.1381800116604119,-0.04650665967947523,0.0009546857811235786,true,true,backward_euler_step_doubling,0.00002,1e-10,0.02,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.006599999999999996,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,dc,5,10,0,50,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.006599999999999996,S2,switch,A,B,0,,false,0,,5.33649642408515,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,true,true,1@0.003=open,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.006599999999999996,D3,diode,0,B,0,,,0,,0.3364964240851498,0.13784351523693414,0.046383849960555196,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,,,,,,schottky,0.000001,1.1,0.02585,2,,,,,,,,,,,,,,,,,,,,,
0.006599999999999996,L4,inductor,B,0,100,mH,,0,A,-0.3364964240851498,0.13784351523632676,-0.04638384996035082,0.0009500417346353725,true,true,backward_euler_step_doubling,0.00002,1e-10,0.02,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.006699999999999996,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,dc,5,10,0,50,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.006699999999999996,S2,switch,A,B,0,,false,0,,5.3364269400513855,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,true,true,1@0.003=open,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.006699999999999996,D3,diode,0,B,0,,,0,,0.3364269400513859,0.13750708829688668,0.046261088951097325,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,,,,,,schottky,0.000001,1.1,0.02585,2,,,,,,,,,,,,,,,,,,,,,
0.006699999999999996,L4,inductor,B,0,100,mH,,0,A,-0.3364269400513859,0.13750708829627536,-0.04626108895089166,0.0009454099665859835,true,true,backward_euler_step_doubling,0.00002,1e-10,0.02,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.006799999999999995,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,dc,5,10,0,50,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.006799999999999995,S2,switch,A,B,0,,false,0,,5.336357300245757,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,true,true,1@0.003=open,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.006799999999999995,D3,diode,0,B,0,,,0,,0.3363573002457565,0.1371707309966452,0.046138376750768484,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,,,,,,schottky,0.000001,1.1,0.02585,2,,,,,,,,,,,,,,,,,,,,,
0.006799999999999995,L4,inductor,B,0,100,mH,,0,A,-0.3363573002457565,0.1371707309960296,-0.04613837675056143,0.0009407904720992559,true,true,backward_euler_step_doubling,0.00002,1e-10,0.02,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.006899999999999995,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,dc,5,10,0,50,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.006899999999999995,S2,switch,A,B,0,,false,0,,5.336287503971303,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,true,true,1@0.003=open,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.006899999999999995,D3,diode,0,B,0,,,0,,0.33628750397130325,0.13683444349267782,0.04601571345945496,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,,,,,,schottky,0.000001,1.1,0.02585,2,,,,,,,,,,,,,,,,,,,,,
0.006899999999999995,L4,inductor,B,0,100,mH,,0,A,-0.33628750397130325,0.1368344434920583,-0.04601571345924663,0.000936183246289065,true,true,backward_euler_step_doubling,0.00002,1e-10,0.02,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.006999999999999995,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,dc,5,10,0,50,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.006999999999999995,S2,switch,A,B,0,,false,0,,5.3362175505263885,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,true,true,1@0.003=open,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.006999999999999995,D3,diode,0,B,0,,,0,,0.33621755052638813,0.13649822594215538,0.04589309917746897,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,,,,,,schottky,0.000001,1.1,0.02585,2,,,,,,,,,,,,,,,,,,,,,
0.006999999999999995,L4,inductor,B,0,100,mH,,0,A,-0.33621755052638813,0.13649822594153194,-0.04589309917725936,0.0009315882842592752,true,true,backward_euler_step_doubling,0.00002,1e-10,0.02,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.007099999999999995,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,dc,5,10,0,50,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.007099999999999995,S2,switch,A,B,0,,false,0,,5.336147439204652,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,true,true,1@0.003=open,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.007099999999999995,D3,diode,0,B,0,,,0,,0.3361474392046516,0.13616207850295495,0.04577053400555105,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,,,,,,schottky,0.000001,1.1,0.02585,2,,,,,,,,,,,,,,,,,,,,,
0.007099999999999995,L4,inductor,B,0,100,mH,,0,A,-0.3361474392046516,0.13616207850232728,-0.04577053400534006,0.000927005581103697,true,true,backward_euler_step_doubling,0.00002,1e-10,0.02,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.007199999999999995,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,dc,5,10,0,50,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.007199999999999995,S2,switch,A,B,0,,false,0,,5.33607716929497,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,true,true,1@0.003=open,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.007199999999999995,D3,diode,0,B,0,,,0,,0.3360771692949699,0.13582600133366407,0.045648018044872625,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,,,,,,schottky,0.000001,1.1,0.02585,2,,,,,,,,,,,,,,,,,,,,,
0.007199999999999995,L4,inductor,B,0,100,mH,,0,A,-0.3360771692949699,0.13582600133303233,-0.04564801804466031,0.000922435131906045,true,true,backward_euler_step_doubling,0.00002,1e-10,0.02,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.007299999999999994,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,dc,5,10,0,50,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.007299999999999994,S2,switch,A,B,0,,false,0,,5.336006740081412,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,true,true,1@0.003=open,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.007299999999999994,D3,diode,0,B,0,,,0,,0.33600674008141235,0.13548999459358688,0.04552555139703931,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,,,,,,schottky,0.000001,1.1,0.02585,2,,,,,,,,,,,,,,,,,,,,,
0.007299999999999994,L4,inductor,B,0,100,mH,,0,A,-0.33600674008141235,0.1354899945929509,-0.04552555139682562,0.0009178769317398934,true,true,backward_euler_step_doubling,0.00002,1e-10,0.02,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.007399999999999994,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,dc,5,10,0,50,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.007399999999999994,S2,switch,A,B,0,,false,0,,5.335936150843198,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,true,true,1@0.003=open,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.007399999999999994,D3,diode,0,B,0,,,0,,0.3359361508431979,0.13515405844274778,0.0454031341640933,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,,,,,,schottky,0.000001,1.1,0.02585,2,,,,,,,,,,,,,,,,,,,,,
0.007399999999999994,L4,inductor,B,0,100,mH,,0,A,-0.3359361508431979,0.1351540584421077,-0.04540313416387828,0.0009133309756686333,true,true,backward_euler_step_doubling,0.00002,1e-10,0.02,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.0074999999999999945,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,dc,5,10,0,50,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.0074999999999999945,S2,switch,A,B,0,,false,0,,5.335865400854652,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,true,true,1@0.003=open,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.0074999999999999945,D3,diode,0,B,0,,,0,,0.33586540085465144,0.13481819304189757,0.04528076644851671,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,,,,,,schottky,0.000001,1.1,0.02585,2,,,,,,,,,,,,,,,,,,,,,
0.0074999999999999945,L4,inductor,B,0,100,mH,,0,A,-0.33586540085465144,0.13481819304125306,-0.04528076644830024,0.0009087972587454289,true,true,backward_euler_step_doubling,0.00002,1e-10,0.02,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.007599999999999994,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,dc,5,10,0,50,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.007599999999999994,S2,switch,A,B,0,,false,0,,5.335794489385159,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,true,true,1@0.003=open,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.007599999999999994,D3,diode,0,B,0,,,0,,0.3357944893851591,0.1344823985525166,0.045158448353233765,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,,,,,,schottky,0.000001,1.1,0.02585,2,,,,,,,,,,,,,,,,,,,,,
0.007599999999999994,L4,inductor,B,0,100,mH,,0,A,-0.3357944893851591,0.1344823985518679,-0.04515844835301594,0.000904275776013172,true,true,backward_euler_step_doubling,0.00002,1e-10,0.02,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.007699999999999993,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,dc,5,10,0,50,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.007699999999999993,S2,switch,A,B,0,,false,0,,5.335723415699124,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,true,true,1@0.003=open,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.007699999999999993,D3,diode,0,B,0,,,0,,0.3357234156991237,0.13414667513682182,0.04503617998161453,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,,,,,,schottky,0.000001,1.1,0.02585,2,,,,,,,,,,,,,,,,,,,,,
0.007699999999999993,L4,inductor,B,0,100,mH,,0,A,-0.3357234156991237,0.13414667513616876,-0.04503617998139529,0.00089976652250444,true,true,backward_euler_step_doubling,0.00002,1e-10,0.02,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.007799999999999994,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,dc,5,10,0,50,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.007799999999999994,S2,switch,A,B,0,,false,0,,5.335652179055919,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,true,true,1@0.003=open,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
0.007799999999999994,D3,diode,0,B,0,,,0,,0.3356521790559191,0.13381102295777025,0.0449139614374772,0,true,true,backward_euler_step_doubling,0.00002,,0.02,,,,,,,,,,,,schottky,0.000001,1.1,0.02585,2,,,,,,,,,,,,,,,,,,,,,
0.007799999999999994,L4,inductor,B,0,100,mH,,0,A,-0.3356521790559191,0.13381102295711284,-0.04491396143725654,0.000895269493241449,true,true,backward_euler_step_doubling,0.00002,1e-10,0.02,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
