time_s,component,type,terminal_a,terminal_b,value,unit,closed,initial_value,initial_unit,voltage_a_minus_b_V,current_a_to_b_A,power_absorbed_W,stored_energy_J,voltage_known,current_known,method,relative_local_tolerance,absolute_state_tolerance,window_s,source_waveform,source_amplitude,source_frequency_Hz,source_phase_deg,pulse_width_percent,pulse_edge_percent,initial_switch_closed,switch_timing_enabled,switch_schedule_s,time_side,switch_events,diode_model,diode_Is_A,diode_emission,diode_thermal_voltage_V,nonlinear_iterations
0.004159323499645184,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.004159323499645184,S2,switch,A,B,0,,false,0,,9.719522384950164,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.004159323499645184,R3,resistor,B,0,100,Ω,,0,,-4.719522384950165,-0.047195223849501644,0.2227389154204569,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.004159323499645184,L4,inductor,B,0,100,mH,,0,A,-4.719522384950165,0.047195223849501644,-0.2227389154204569,0.00011136945771022845,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.004166123042135527,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.004166123042135527,S2,switch,A,B,0,,false,0,,9.68764851966094,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.004166123042135527,R3,resistor,B,0,100,Ω,,0,,-4.68764851966094,-0.046876485196609405,0.21974048643879407,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.004166123042135527,L4,inductor,B,0,100,mH,,0,A,-4.68764851966094,0.046876485196609405,-0.21974048643879407,0.00010987024321939705,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.004172969128534359,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.004172969128534359,S2,switch,A,B,0,,false,0,,9.655774683921317,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.004172969128534359,R3,resistor,B,0,100,Ω,,0,,-4.655774683921317,-0.04655774683921317,0.2167623790744264,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.004172969128534359,L4,inductor,B,0,100,mH,,0,A,-4.655774683921317,0.046557746839213175,-0.21676237907442641,0.00010838118953721323,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.004179815214933192,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.004179815214933192,S2,switch,A,B,0,,false,0,,9.624117575481213,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.004179815214933192,R3,resistor,B,0,100,Ω,,0,,-4.624117575481213,-0.04624117575481213,0.21382463351874254,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.004179815214933192,L4,inductor,B,0,100,mH,,0,A,-4.624117575481213,0.04624117575481213,-0.21382463351874254,0.00010691231675937128,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.00418670848674442,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.00418670848674442,S2,switch,A,B,0,,false,0,,9.59246049699311,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.00418670848674442,R3,resistor,B,0,100,Ω,,0,,-4.592460496993111,-0.04592460496993111,0.2109069341644221,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.00418670848674442,L4,inductor,B,0,100,mH,,0,A,-4.592460496993111,0.0459246049699311,-0.21090693416442208,0.00010545346708221102,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.004193601758555649,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.004193601758555649,S2,switch,A,B,0,,false,0,,9.561020145394417,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.004193601758555649,R3,resistor,B,0,100,Ω,,0,,-4.5610201453944175,-0.04561020145394418,0.20802904766693714,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.004193601758555649,L4,inductor,B,0,100,mH,,0,A,-4.5610201453944175,0.04561020145394418,-0.20802904766693714,0.00010401452383346857,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.004200542870635951,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.004200542870635951,S2,switch,A,B,0,,false,0,,9.529579824158258,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.004200542870635951,R3,resistor,B,0,100,Ω,,0,,-4.529579824158259,-0.04529579824158259,0.20517093383421567,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.004200542870635951,L4,inductor,B,0,100,mH,,0,A,-4.529579824158259,0.045295798241582585,-0.2051709338342156,0.00010258546691710781,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.004207483982716254,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.004207483982716254,S2,switch,A,B,0,,false,0,,9.498356229392915,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.004207483982716254,R3,resistor,B,0,100,Ω,,0,,-4.498356229392916,-0.04498356229392916,0.20235208766518048,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.004207483982716254,L4,inductor,B,0,100,mH,,0,A,-4.498356229392916,0.04498356229392916,-0.20235208766518048,0.00010117604383259025,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.004214473603648124,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.004214473603648124,S2,switch,A,B,0,,false,0,,9.467132665409324,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.004214473603648124,R3,resistor,B,0,100,Ω,,0,,-4.467132665409324,-0.04467132665409324,0.19955274250367014,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.004214473603648124,L4,inductor,B,0,100,mH,,0,A,-4.467132665409324,0.04467132665409325,-0.19955274250367017,0.0000997763712518351,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.004221463224579996,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.004221463224579996,S2,switch,A,B,0,,false,0,,9.43612582746923,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.004221463224579996,R3,resistor,B,0,100,Ω,,0,,-4.436125827469231,-0.044361258274692304,0.19679212357139564,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.004221463224579996,L4,inductor,B,0,100,mH,,0,A,-4.436125827469231,0.04436125827469231,-0.1967921235713957,0.00009839606178569785,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.004228502037058077,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.004228502037058077,S2,switch,A,B,0,,false,0,,9.405119020738622,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.004228502037058077,R3,resistor,B,0,100,Ω,,0,,-4.405119020738622,-0.04405119020738622,0.194050735868732,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.004228502037058077,L4,inductor,B,0,100,mH,,0,A,-4.405119020738622,0.04405119020738622,-0.194050735868732,0.000097025367934366,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.004235540849536159,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.004235540849536159,S2,switch,A,B,0,,false,0,,9.374328939615225,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.004235540849536159,R3,resistor,B,0,100,Ω,,0,,-4.374328939615226,-0.04374328939615226,0.19134753671955268,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.004235540849536159,L4,inductor,B,0,100,mH,,0,A,-4.374328939615226,0.04374328939615226,-0.19134753671955268,0.00009567376835977635,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.0042426295507670695,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.0042426295507670695,S2,switch,A,B,0,,false,0,,9.343538890138195,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.0042426295507670695,R3,resistor,B,0,100,Ω,,0,,-4.343538890138195,-0.04343538890138195,0.1886633009014294,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.0042426295507670695,L4,inductor,B,0,100,mH,,0,A,-4.343538890138195,0.04343538890138195,-0.1886633009014294,0.00009433165045071471,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.00424971825199798,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.00424971825199798,S2,switch,A,B,0,,false,0,,9.312965565822871,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.00424971825199798,R3,resistor,B,0,100,Ω,,0,,-4.3129655658228705,-0.043129655658228704,0.18601671971973793,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.00424971825199798,L4,inductor,B,0,100,mH,,0,A,-4.3129655658228705,0.043129655658228704,-0.18601671971973793,0.00009300835985986897,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.004256857554114564,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.004256857554114564,S2,switch,A,B,0,,false,0,,9.282392273599914,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.004256857554114564,R3,resistor,B,0,100,Ω,,0,,-4.282392273599915,-0.04282392273599915,0.1833888358498825,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.004256857554114564,L4,inductor,B,0,100,mH,,0,A,-4.282392273599915,0.04282392273599915,-0.1833888358498825,0.00009169441792494126,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.004263996856231148,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.004263996856231148,S2,switch,A,B,0,,false,0,,9.252035706083682,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.004263996856231148,R3,resistor,B,0,100,Ω,,0,,-4.252035706083681,-0.04252035706083681,0.18079807645810547,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.004263996856231148,L4,inductor,B,0,100,mH,,0,A,-4.252035706083681,0.04252035706083681,-0.18079807645810547,0.00009039903822905275,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.004271187486721514,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.004271187486721514,S2,switch,A,B,0,,false,0,,9.22167917111532,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.004271187486721514,R3,resistor,B,0,100,Ω,,0,,-4.221679171115318,-0.04221679171115318,0.1782257502382892,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.004271187486721514,L4,inductor,B,0,100,mH,,0,A,-4.221679171115318,0.04221679171115318,-0.1782257502382892,0.0000891128751191446,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.004278378117211879,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.004278378117211879,S2,switch,A,B,0,,false,0,,9.191539360388939,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.004278378117211879,R3,resistor,B,0,100,Ω,,0,,-4.191539360388939,-0.041915393603889385,0.17569002209689713,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.004278378117211879,L4,inductor,B,0,100,mH,,0,A,-4.191539360388939,0.041915393603889385,-0.17569002209689713,0.00008784501104844856,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.004285620819363953,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.004285620819363953,S2,switch,A,B,0,,false,0,,9.161399582675854,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.004285620819363953,R3,resistor,B,0,100,Ω,,0,,-4.161399582675854,-0.04161399582675854,0.1731724648669477,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.004285620819363953,L4,inductor,B,0,100,mH,,0,A,-4.161399582675854,0.04161399582675854,-0.1731724648669477,0.00008658623243347386,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.004292863521516027,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.004292863521516027,S2,switch,A,B,0,,false,0,,9.13147652872998,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.004292863521516027,R3,resistor,B,0,100,Ω,,0,,-4.131476528729979,-0.04131476528729979,0.17069098307446717,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.004292863521516027,L4,inductor,B,0,100,mH,,0,A,-4.131476528729979,0.04131476528729979,-0.17069098307446717,0.0000853454915372336,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.004300159054878431,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.004300159054878431,S2,switch,A,B,0,,false,0,,9.101553508272687,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.004300159054878431,R3,resistor,B,0,100,Ω,,0,,-4.101553508272686,-0.04101553508272686,0.1682274118122398,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.004300159054878431,L4,inductor,B,0,100,mH,,0,A,-4.101553508272686,0.04101553508272686,-0.1682274118122398,0.00008411370590611989,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.004307454588240837,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.004307454588240837,S2,switch,A,B,0,,false,0,,9.07184721109751,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.004307454588240837,R3,resistor,B,0,100,Ω,,0,,-4.071847211097508,-0.04071847211097508,0.16579939710522557,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.004307454588240837,L4,inductor,B,0,100,mH,,0,A,-4.071847211097508,0.04071847211097508,-0.16579939710522557,0.00008289969855261277,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.004314803729100536,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.004314803729100536,S2,switch,A,B,0,,false,0,,9.042140947896659,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.004314803729100536,R3,resistor,B,0,100,Ω,,0,,-4.04214094789666,-0.040421409478966594,0.16338903442662905,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.004314803729100536,L4,inductor,B,0,100,mH,,0,A,-4.04214094789666,0.040421409478966594,-0.16338903442662905,0.00008169451721331452,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.004322152869960234,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.004322152869960234,S2,switch,A,B,0,,false,0,,9.012651407482204,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.004322152869960234,R3,resistor,B,0,100,Ω,,0,,-4.012651407482204,-0.040126514074822046,0.16101371317968916,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.004322152869960234,L4,inductor,B,0,100,mH,,0,A,-4.012651407482204,0.040126514074822046,-0.16101371317968916,0.00008050685658984459,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.004329556411837966,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.004329556411837966,S2,switch,A,B,0,,false,0,,8.98316190153838,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.004329556411837966,R3,resistor,B,0,100,Ω,,0,,-3.9831619015383803,-0.039831619015383804,0.15865578733866847,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.004329556411837966,L4,inductor,B,0,100,mH,,0,A,-3.9831619015383803,0.039831619015383804,-0.15865578733866847,0.00007932789366933423,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.004336959953715697,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.004336959953715697,S2,switch,A,B,0,,false,0,,8.95388911787429,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.004336959953715697,R3,resistor,B,0,100,Ω,,0,,-3.953889117874291,-0.03953889117874291,0.1563323915644474,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.004336959953715697,L4,inductor,B,0,100,mH,,0,A,-3.953889117874291,0.03953889117874291,-0.1563323915644474,0.0000781661957822237,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.00434441870787978,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.00434441870787978,S2,switch,A,B,0,,false,0,,8.924616369188183,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.00434441870787978,R3,resistor,B,0,100,Ω,,0,,-3.924616369188182,-0.03924616369188182,0.1540261364529983,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.00434441870787978,L4,inductor,B,0,100,mH,,0,A,-3.924616369188182,0.03924616369188182,-0.1540261364529983,0.00007701306822649916,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.004351877462043862,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.004351877462043862,S2,switch,A,B,0,,false,0,,8.895560342263886,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.004351877462043862,R3,resistor,B,0,100,Ω,,0,,-3.8955603422638867,-0.03895560342263887,0.1517539038021913,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.004351877462043862,L4,inductor,B,0,100,mH,,0,A,-3.8955603422638867,0.038955603422638874,-0.15175390380219134,0.00007587695190109568,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.004359392258043389,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.004359392258043389,S2,switch,A,B,0,,false,0,,8.86650435083607,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.004359392258043389,R3,resistor,B,0,100,Ω,,0,,-3.8665043508360695,-0.0386650435083607,0.14949855895034256,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.004359392258043389,L4,inductor,B,0,100,mH,,0,A,-3.8665043508360695,0.0386650435083607,-0.14949855895034256,0.00007474927947517129,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.004366907054042917,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.004366907054042917,S2,switch,A,B,0,,false,0,,8.837665080640546,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.004366907054042917,R3,resistor,B,0,100,Ω,,0,,-3.837665080640546,-0.03837665080640546,0.1472767327116781,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.004366907054042917,L4,inductor,B,0,100,mH,,0,A,-3.837665080640546,0.03837665080640547,-0.14727673271167813,0.00007363836635583907,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.004374478740261001,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.004374478740261001,S2,switch,A,B,0,,false,0,,8.808825846471734,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.004374478740261001,R3,resistor,B,0,100,Ω,,0,,-3.8088258464717337,-0.038088258464717334,0.14507154328751118,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.004374478740261001,L4,inductor,B,0,100,mH,,0,A,-3.8088258464717337,0.03808825846471734,-0.1450715432875112,0.00007253577164375562,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.004382050426479085,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.004382050426479085,S2,switch,A,B,0,,false,0,,8.78020333299375,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.004382050426479085,R3,resistor,B,0,100,Ω,,0,,-3.780203332993749,-0.03780203332993749,0.1428993723877705,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.004382050426479085,L4,inductor,B,0,100,mH,,0,A,-3.780203332993749,0.03780203332993749,-0.1428993723877705,0.00007144968619388526,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.004389679870707281,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.004389679870707281,S2,switch,A,B,0,,false,0,,8.751580856084685,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.004389679870707281,R3,resistor,B,0,100,Ω,,0,,-3.7515808560846846,-0.037515808560846846,0.14074358919741095,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.004389679870707281,L4,inductor,B,0,100,mH,,0,A,-3.7515808560846846,0.03751580856084684,-0.14074358919741092,0.00007037179459870544,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.004397309314935476,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.004397309314935476,S2,switch,A,B,0,,false,0,,8.723175099312671,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.004397309314935476,R3,resistor,B,0,100,Ω,,0,,-3.723175099312671,-0.03723175099312671,0.13862032820141915,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.004397309314935476,L4,inductor,B,0,100,mH,,0,A,-3.723175099312671,0.03723175099312671,-0.13862032820141915,0.00006931016410070958,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.004404997404970277,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.004404997404970277,S2,switch,A,B,0,,false,0,,8.694769379663992,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
